label,filename
0,face_seg_0000.npy
0,face_seg_0001.npy
0,face_seg_0002.npy
0,face_seg_0003.npy
0,face_seg_0004.npy
0,face_seg_0005.npy
0,face_seg_0006.npy
0,face_seg_0007.npy
0,face_seg_0008.npy
0,face_seg_0009.npy
0,face_seg_0010.npy
0,face_seg_0011.npy
0,face_seg_0012.npy
0,face_seg_0013.npy
0,face_seg_0014.npy
0,face_seg_0015.npy
0,face_seg_0016.npy
0,face_seg_0017.npy
0,face_seg_0018.npy
0,face_seg_0019.npy
0,face_seg_0020.npy
0,face_seg_0021.npy
0,face_seg_0022.npy
0,face_seg_0023.npy
0,face_seg_0024.npy
0,face_seg_0025.npy
0,face_seg_0026.npy
0,face_seg_0027.npy
0,face_seg_0028.npy
0,face_seg_0029.npy
0,face_seg_0030.npy
0,face_seg_0031.npy
0,face_seg_0032.npy
0,face_seg_0033.npy
0,face_seg_0034.npy
0,face_seg_0035.npy
0,face_seg_0036.npy
0,face_seg_0037.npy
0,face_seg_0038.npy
0,face_seg_0039.npy
0,face_seg_0040.npy
0,face_seg_0041.npy
0,face_seg_0042.npy
0,face_seg_0043.npy
0,face_seg_0044.npy
0,face_seg_0045.npy
0,face_seg_0046.npy
0,face_seg_0047.npy
0,face_seg_0048.npy
0,face_seg_0049.npy
0,face_seg_0050.npy
0,face_seg_0051.npy
0,face_seg_0052.npy
0,face_seg_0053.npy
0,face_seg_0054.npy
0,face_seg_0055.npy
0,face_seg_0056.npy
0,face_seg_0057.npy
0,face_seg_0058.npy
0,face_seg_0059.npy
0,face_seg_0060.npy
0,face_seg_0061.npy
0,face_seg_0062.npy
0,face_seg_0063.npy
0,face_seg_0064.npy
0,face_seg_0065.npy
0,face_seg_0066.npy
0,face_seg_0067.npy
0,face_seg_0068.npy
0,face_seg_0069.npy
0,face_seg_0070.npy
0,face_seg_0071.npy
0,face_seg_0072.npy
0,face_seg_0073.npy
0,face_seg_0074.npy
0,face_seg_0075.npy
0,face_seg_0076.npy
0,face_seg_0077.npy
0,face_seg_0078.npy
0,face_seg_0079.npy
0,face_seg_0080.npy
0,face_seg_0081.npy
0,face_seg_0082.npy
0,face_seg_0083.npy
0,face_seg_0084.npy
0,face_seg_0085.npy
0,face_seg_0086.npy
0,face_seg_0087.npy
0,face_seg_0088.npy
0,face_seg_0089.npy
0,face_seg_0090.npy
0,face_seg_0091.npy
0,face_seg_0092.npy
0,face_seg_0093.npy
0,face_seg_0094.npy
0,face_seg_0095.npy
0,face_seg_0096.npy
0,face_seg_0097.npy
0,face_seg_0098.npy
0,face_seg_0099.npy
0,face_seg_0100.npy
0,face_seg_0101.npy
0,face_seg_0102.npy
0,face_seg_0103.npy
0,face_seg_0104.npy
0,face_seg_0105.npy
0,face_seg_0106.npy
0,face_seg_0107.npy
1,chair_seg_0000.npy
1,chair_seg_0001.npy
1,chair_seg_0002.npy
1,chair_seg_0003.npy
1,chair_seg_0004.npy
1,chair_seg_0005.npy
1,chair_seg_0006.npy
1,chair_seg_0007.npy
1,chair_seg_0008.npy
1,chair_seg_0009.npy
1,chair_seg_0010.npy
1,chair_seg_0011.npy
1,chair_seg_0012.npy
1,chair_seg_0013.npy
1,chair_seg_0014.npy
1,chair_seg_0015.npy
1,chair_seg_0016.npy
1,chair_seg_0017.npy
1,chair_seg_0018.npy
1,chair_seg_0019.npy
1,chair_seg_0020.npy
1,chair_seg_0021.npy
1,chair_seg_0022.npy
1,chair_seg_0023.npy
1,chair_seg_0024.npy
1,chair_seg_0025.npy
1,chair_seg_0026.npy
1,chair_seg_0027.npy
1,chair_seg_0028.npy
1,chair_seg_0029.npy
1,chair_seg_0030.npy
1,chair_seg_0031.npy
1,chair_seg_0032.npy
1,chair_seg_0033.npy
1,chair_seg_0034.npy
1,chair_seg_0035.npy
1,chair_seg_0036.npy
1,chair_seg_0037.npy
1,chair_seg_0038.npy
1,chair_seg_0039.npy
1,chair_seg_0040.npy
1,chair_seg_0041.npy
1,chair_seg_0042.npy
1,chair_seg_0043.npy
1,chair_seg_0044.npy
1,chair_seg_0045.npy
1,chair_seg_0046.npy
1,chair_seg_0047.npy
1,chair_seg_0048.npy
1,chair_seg_0049.npy
1,chair_seg_0050.npy
1,chair_seg_0051.npy
1,chair_seg_0052.npy
1,chair_seg_0053.npy
1,chair_seg_0054.npy
1,chair_seg_0055.npy
1,chair_seg_0056.npy
1,chair_seg_0057.npy
1,chair_seg_0058.npy
1,chair_seg_0059.npy
1,chair_seg_0060.npy
1,chair_seg_0061.npy
1,chair_seg_0062.npy
1,chair_seg_0063.npy
1,chair_seg_0064.npy
1,chair_seg_0065.npy
1,chair_seg_0066.npy
1,chair_seg_0067.npy
1,chair_seg_0068.npy
1,chair_seg_0069.npy
1,chair_seg_0070.npy
1,chair_seg_0071.npy
1,chair_seg_0072.npy
1,chair_seg_0073.npy
1,chair_seg_0074.npy
1,chair_seg_0075.npy
1,chair_seg_0076.npy
1,chair_seg_0077.npy
1,chair_seg_0078.npy
1,chair_seg_0079.npy
1,chair_seg_0080.npy
1,chair_seg_0081.npy
1,chair_seg_0082.npy
1,chair_seg_0083.npy
1,chair_seg_0084.npy
1,chair_seg_0085.npy
1,chair_seg_0086.npy
1,chair_seg_0087.npy
1,chair_seg_0088.npy
1,chair_seg_0089.npy
1,chair_seg_0090.npy
1,chair_seg_0091.npy
1,chair_seg_0092.npy
1,chair_seg_0093.npy
1,chair_seg_0094.npy
1,chair_seg_0095.npy
1,chair_seg_0096.npy
1,chair_seg_0097.npy
1,chair_seg_0098.npy
1,chair_seg_0099.npy
1,chair_seg_0100.npy
1,chair_seg_0101.npy
1,chair_seg_0102.npy
1,chair_seg_0103.npy
1,chair_seg_0104.npy
1,chair_seg_0105.npy
1,chair_seg_0106.npy
1,chair_seg_0107.npy
2,scissors_seg_0000.npy
2,scissors_seg_0001.npy
2,scissors_seg_0002.npy
2,scissors_seg_0003.npy
2,scissors_seg_0004.npy
2,scissors_seg_0005.npy
2,scissors_seg_0006.npy
2,scissors_seg_0007.npy
2,scissors_seg_0008.npy
2,scissors_seg_0009.npy
2,scissors_seg_0010.npy
2,scissors_seg_0011.npy
2,scissors_seg_0012.npy
2,scissors_seg_0013.npy
2,scissors_seg_0014.npy
2,scissors_seg_0015.npy
2,scissors_seg_0016.npy
2,scissors_seg_0017.npy
2,scissors_seg_0018.npy
2,scissors_seg_0019.npy
2,scissors_seg_0020.npy
2,scissors_seg_0021.npy
2,scissors_seg_0022.npy
2,scissors_seg_0023.npy
2,scissors_seg_0024.npy
2,scissors_seg_0025.npy
2,scissors_seg_0026.npy
2,scissors_seg_0027.npy
2,scissors_seg_0028.npy
2,scissors_seg_0029.npy
2,scissors_seg_0030.npy
2,scissors_seg_0031.npy
2,scissors_seg_0032.npy
2,scissors_seg_0033.npy
2,scissors_seg_0034.npy
2,scissors_seg_0035.npy
2,scissors_seg_0036.npy
2,scissors_seg_0037.npy
2,scissors_seg_0038.npy
2,scissors_seg_0039.npy
2,scissors_seg_0040.npy
2,scissors_seg_0041.npy
2,scissors_seg_0042.npy
2,scissors_seg_0043.npy
2,scissors_seg_0044.npy
2,scissors_seg_0045.npy
2,scissors_seg_0046.npy
2,scissors_seg_0047.npy
2,scissors_seg_0048.npy
2,scissors_seg_0049.npy
2,scissors_seg_0050.npy
2,scissors_seg_0051.npy
2,scissors_seg_0052.npy
2,scissors_seg_0053.npy
2,scissors_seg_0054.npy
2,scissors_seg_0055.npy
2,scissors_seg_0056.npy
2,scissors_seg_0057.npy
2,scissors_seg_0058.npy
2,scissors_seg_0059.npy
2,scissors_seg_0060.npy
2,scissors_seg_0061.npy
2,scissors_seg_0062.npy
2,scissors_seg_0063.npy
2,scissors_seg_0064.npy
2,scissors_seg_0065.npy
2,scissors_seg_0066.npy
2,scissors_seg_0067.npy
2,scissors_seg_0068.npy
2,scissors_seg_0069.npy
2,scissors_seg_0070.npy
2,scissors_seg_0071.npy
2,scissors_seg_0072.npy
2,scissors_seg_0073.npy
2,scissors_seg_0074.npy
2,scissors_seg_0075.npy
2,scissors_seg_0076.npy
2,scissors_seg_0077.npy
2,scissors_seg_0078.npy
2,scissors_seg_0079.npy
2,scissors_seg_0080.npy
2,scissors_seg_0081.npy
2,scissors_seg_0082.npy
2,scissors_seg_0083.npy
2,scissors_seg_0084.npy
2,scissors_seg_0085.npy
2,scissors_seg_0086.npy
2,scissors_seg_0087.npy
2,scissors_seg_0088.npy
2,scissors_seg_0089.npy
2,scissors_seg_0090.npy
2,scissors_seg_0091.npy
2,scissors_seg_0092.npy
2,scissors_seg_0093.npy
2,scissors_seg_0094.npy
2,scissors_seg_0095.npy
2,scissors_seg_0096.npy
2,scissors_seg_0097.npy
2,scissors_seg_0098.npy
2,scissors_seg_0099.npy
2,scissors_seg_0100.npy
2,scissors_seg_0101.npy
2,scissors_seg_0102.npy
2,scissors_seg_0103.npy
2,scissors_seg_0104.npy
2,scissors_seg_0105.npy
2,scissors_seg_0106.npy
2,scissors_seg_0107.npy
3,shoe_seg_0000.npy
3,shoe_seg_0001.npy
3,shoe_seg_0002.npy
3,shoe_seg_0003.npy
3,shoe_seg_0004.npy
3,shoe_seg_0005.npy
3,shoe_seg_0006.npy
3,shoe_seg_0007.npy
3,shoe_seg_0008.npy
3,shoe_seg_0009.npy
3,shoe_seg_0010.npy
3,shoe_seg_0011.npy
3,shoe_seg_0012.npy
3,shoe_seg_0013.npy
3,shoe_seg_0014.npy
3,shoe_seg_0015.npy
3,shoe_seg_0016.npy
3,shoe_seg_0017.npy
3,shoe_seg_0018.npy
3,shoe_seg_0019.npy
3,shoe_seg_0020.npy
3,shoe_seg_0021.npy
3,shoe_seg_0022.npy
3,shoe_seg_0023.npy
3,shoe_seg_0024.npy
3,shoe_seg_0025.npy
3,shoe_seg_0026.npy
3,shoe_seg_0027.npy
3,shoe_seg_0028.npy
3,shoe_seg_0029.npy
3,shoe_seg_0030.npy
3,shoe_seg_0031.npy
3,shoe_seg_0032.npy
3,shoe_seg_0033.npy
3,shoe_seg_0034.npy
3,shoe_seg_0035.npy
3,shoe_seg_0036.npy
3,shoe_seg_0037.npy
3,shoe_seg_0038.npy
3,shoe_seg_0039.npy
3,shoe_seg_0040.npy
3,shoe_seg_0041.npy
3,shoe_seg_0042.npy
3,shoe_seg_0043.npy
3,shoe_seg_0044.npy
3,shoe_seg_0045.npy
3,shoe_seg_0046.npy
3,shoe_seg_0047.npy
3,shoe_seg_0048.npy
3,shoe_seg_0049.npy
3,shoe_seg_0050.npy
3,shoe_seg_0051.npy
3,shoe_seg_0052.npy
3,shoe_seg_0053.npy
3,shoe_seg_0054.npy
3,shoe_seg_0055.npy
3,shoe_seg_0056.npy
3,shoe_seg_0057.npy
3,shoe_seg_0058.npy
3,shoe_seg_0059.npy
3,shoe_seg_0060.npy
3,shoe_seg_0061.npy
3,shoe_seg_0062.npy
3,shoe_seg_0063.npy
3,shoe_seg_0064.npy
3,shoe_seg_0065.npy
3,shoe_seg_0066.npy
3,shoe_seg_0067.npy
3,shoe_seg_0068.npy
3,shoe_seg_0069.npy
3,shoe_seg_0070.npy
3,shoe_seg_0071.npy
3,shoe_seg_0072.npy
3,shoe_seg_0073.npy
3,shoe_seg_0074.npy
3,shoe_seg_0075.npy
3,shoe_seg_0076.npy
3,shoe_seg_0077.npy
3,shoe_seg_0078.npy
3,shoe_seg_0079.npy
3,shoe_seg_0080.npy
3,shoe_seg_0081.npy
3,shoe_seg_0082.npy
3,shoe_seg_0083.npy
3,shoe_seg_0084.npy
3,shoe_seg_0085.npy
3,shoe_seg_0086.npy
3,shoe_seg_0087.npy
3,shoe_seg_0088.npy
3,shoe_seg_0089.npy
3,shoe_seg_0090.npy
3,shoe_seg_0091.npy
3,shoe_seg_0092.npy
3,shoe_seg_0093.npy
3,shoe_seg_0094.npy
3,shoe_seg_0095.npy
3,shoe_seg_0096.npy
3,shoe_seg_0097.npy
3,shoe_seg_0098.npy
3,shoe_seg_0099.npy
3,shoe_seg_0100.npy
3,shoe_seg_0101.npy
3,shoe_seg_0102.npy
3,shoe_seg_0103.npy
3,shoe_seg_0104.npy
3,shoe_seg_0105.npy
3,shoe_seg_0106.npy
3,shoe_seg_0107.npy
4,scrambledpix_seg_0000.npy
4,scrambledpix_seg_0001.npy
4,scrambledpix_seg_0002.npy
4,scrambledpix_seg_0003.npy
4,scrambledpix_seg_0004.npy
4,scrambledpix_seg_0005.npy
4,scrambledpix_seg_0006.npy
4,scrambledpix_seg_0007.npy
4,scrambledpix_seg_0008.npy
4,scrambledpix_seg_0009.npy
4,scrambledpix_seg_0010.npy
4,scrambledpix_seg_0011.npy
4,scrambledpix_seg_0012.npy
4,scrambledpix_seg_0013.npy
4,scrambledpix_seg_0014.npy
4,scrambledpix_seg_0015.npy
4,scrambledpix_seg_0016.npy
4,scrambledpix_seg_0017.npy
4,scrambledpix_seg_0018.npy
4,scrambledpix_seg_0019.npy
4,scrambledpix_seg_0020.npy
4,scrambledpix_seg_0021.npy
4,scrambledpix_seg_0022.npy
4,scrambledpix_seg_0023.npy
4,scrambledpix_seg_0024.npy
4,scrambledpix_seg_0025.npy
4,scrambledpix_seg_0026.npy
4,scrambledpix_seg_0027.npy
4,scrambledpix_seg_0028.npy
4,scrambledpix_seg_0029.npy
4,scrambledpix_seg_0030.npy
4,scrambledpix_seg_0031.npy
4,scrambledpix_seg_0032.npy
4,scrambledpix_seg_0033.npy
4,scrambledpix_seg_0034.npy
4,scrambledpix_seg_0035.npy
4,scrambledpix_seg_0036.npy
4,scrambledpix_seg_0037.npy
4,scrambledpix_seg_0038.npy
4,scrambledpix_seg_0039.npy
4,scrambledpix_seg_0040.npy
4,scrambledpix_seg_0041.npy
4,scrambledpix_seg_0042.npy
4,scrambledpix_seg_0043.npy
4,scrambledpix_seg_0044.npy
4,scrambledpix_seg_0045.npy
4,scrambledpix_seg_0046.npy
4,scrambledpix_seg_0047.npy
4,scrambledpix_seg_0048.npy
4,scrambledpix_seg_0049.npy
4,scrambledpix_seg_0050.npy
4,scrambledpix_seg_0051.npy
4,scrambledpix_seg_0052.npy
4,scrambledpix_seg_0053.npy
4,scrambledpix_seg_0054.npy
4,scrambledpix_seg_0055.npy
4,scrambledpix_seg_0056.npy
4,scrambledpix_seg_0057.npy
4,scrambledpix_seg_0058.npy
4,scrambledpix_seg_0059.npy
4,scrambledpix_seg_0060.npy
4,scrambledpix_seg_0061.npy
4,scrambledpix_seg_0062.npy
4,scrambledpix_seg_0063.npy
4,scrambledpix_seg_0064.npy
4,scrambledpix_seg_0065.npy
4,scrambledpix_seg_0066.npy
4,scrambledpix_seg_0067.npy
4,scrambledpix_seg_0068.npy
4,scrambledpix_seg_0069.npy
4,scrambledpix_seg_0070.npy
4,scrambledpix_seg_0071.npy
4,scrambledpix_seg_0072.npy
4,scrambledpix_seg_0073.npy
4,scrambledpix_seg_0074.npy
4,scrambledpix_seg_0075.npy
4,scrambledpix_seg_0076.npy
4,scrambledpix_seg_0077.npy
4,scrambledpix_seg_0078.npy
4,scrambledpix_seg_0079.npy
4,scrambledpix_seg_0080.npy
4,scrambledpix_seg_0081.npy
4,scrambledpix_seg_0082.npy
4,scrambledpix_seg_0083.npy
4,scrambledpix_seg_0084.npy
4,scrambledpix_seg_0085.npy
4,scrambledpix_seg_0086.npy
4,scrambledpix_seg_0087.npy
4,scrambledpix_seg_0088.npy
4,scrambledpix_seg_0089.npy
4,scrambledpix_seg_0090.npy
4,scrambledpix_seg_0091.npy
4,scrambledpix_seg_0092.npy
4,scrambledpix_seg_0093.npy
4,scrambledpix_seg_0094.npy
4,scrambledpix_seg_0095.npy
4,scrambledpix_seg_0096.npy
4,scrambledpix_seg_0097.npy
4,scrambledpix_seg_0098.npy
4,scrambledpix_seg_0099.npy
4,scrambledpix_seg_0100.npy
4,scrambledpix_seg_0101.npy
4,scrambledpix_seg_0102.npy
4,scrambledpix_seg_0103.npy
4,scrambledpix_seg_0104.npy
4,scrambledpix_seg_0105.npy
4,scrambledpix_seg_0106.npy
4,scrambledpix_seg_0107.npy
5,house_seg_0000.npy
5,house_seg_0001.npy
5,house_seg_0002.npy
5,house_seg_0003.npy
5,house_seg_0004.npy
5,house_seg_0005.npy
5,house_seg_0006.npy
5,house_seg_0007.npy
5,house_seg_0008.npy
5,house_seg_0009.npy
5,house_seg_0010.npy
5,house_seg_0011.npy
5,house_seg_0012.npy
5,house_seg_0013.npy
5,house_seg_0014.npy
5,house_seg_0015.npy
5,house_seg_0016.npy
5,house_seg_0017.npy
5,house_seg_0018.npy
5,house_seg_0019.npy
5,house_seg_0020.npy
5,house_seg_0021.npy
5,house_seg_0022.npy
5,house_seg_0023.npy
5,house_seg_0024.npy
5,house_seg_0025.npy
5,house_seg_0026.npy
5,house_seg_0027.npy
5,house_seg_0028.npy
5,house_seg_0029.npy
5,house_seg_0030.npy
5,house_seg_0031.npy
5,house_seg_0032.npy
5,house_seg_0033.npy
5,house_seg_0034.npy
5,house_seg_0035.npy
5,house_seg_0036.npy
5,house_seg_0037.npy
5,house_seg_0038.npy
5,house_seg_0039.npy
5,house_seg_0040.npy
5,house_seg_0041.npy
5,house_seg_0042.npy
5,house_seg_0043.npy
5,house_seg_0044.npy
5,house_seg_0045.npy
5,house_seg_0046.npy
5,house_seg_0047.npy
5,house_seg_0048.npy
5,house_seg_0049.npy
5,house_seg_0050.npy
5,house_seg_0051.npy
5,house_seg_0052.npy
5,house_seg_0053.npy
5,house_seg_0054.npy
5,house_seg_0055.npy
5,house_seg_0056.npy
5,house_seg_0057.npy
5,house_seg_0058.npy
5,house_seg_0059.npy
5,house_seg_0060.npy
5,house_seg_0061.npy
5,house_seg_0062.npy
5,house_seg_0063.npy
5,house_seg_0064.npy
5,house_seg_0065.npy
5,house_seg_0066.npy
5,house_seg_0067.npy
5,house_seg_0068.npy
5,house_seg_0069.npy
5,house_seg_0070.npy
5,house_seg_0071.npy
5,house_seg_0072.npy
5,house_seg_0073.npy
5,house_seg_0074.npy
5,house_seg_0075.npy
5,house_seg_0076.npy
5,house_seg_0077.npy
5,house_seg_0078.npy
5,house_seg_0079.npy
5,house_seg_0080.npy
5,house_seg_0081.npy
5,house_seg_0082.npy
5,house_seg_0083.npy
5,house_seg_0084.npy
5,house_seg_0085.npy
5,house_seg_0086.npy
5,house_seg_0087.npy
5,house_seg_0088.npy
5,house_seg_0089.npy
5,house_seg_0090.npy
5,house_seg_0091.npy
5,house_seg_0092.npy
5,house_seg_0093.npy
5,house_seg_0094.npy
5,house_seg_0095.npy
5,house_seg_0096.npy
5,house_seg_0097.npy
5,house_seg_0098.npy
5,house_seg_0099.npy
5,house_seg_0100.npy
5,house_seg_0101.npy
5,house_seg_0102.npy
5,house_seg_0103.npy
5,house_seg_0104.npy
5,house_seg_0105.npy
5,house_seg_0106.npy
5,house_seg_0107.npy
6,cat_seg_0000.npy
6,cat_seg_0001.npy
6,cat_seg_0002.npy
6,cat_seg_0003.npy
6,cat_seg_0004.npy
6,cat_seg_0005.npy
6,cat_seg_0006.npy
6,cat_seg_0007.npy
6,cat_seg_0008.npy
6,cat_seg_0009.npy
6,cat_seg_0010.npy
6,cat_seg_0011.npy
6,cat_seg_0012.npy
6,cat_seg_0013.npy
6,cat_seg_0014.npy
6,cat_seg_0015.npy
6,cat_seg_0016.npy
6,cat_seg_0017.npy
6,cat_seg_0018.npy
6,cat_seg_0019.npy
6,cat_seg_0020.npy
6,cat_seg_0021.npy
6,cat_seg_0022.npy
6,cat_seg_0023.npy
6,cat_seg_0024.npy
6,cat_seg_0025.npy
6,cat_seg_0026.npy
6,cat_seg_0027.npy
6,cat_seg_0028.npy
6,cat_seg_0029.npy
6,cat_seg_0030.npy
6,cat_seg_0031.npy
6,cat_seg_0032.npy
6,cat_seg_0033.npy
6,cat_seg_0034.npy
6,cat_seg_0035.npy
6,cat_seg_0036.npy
6,cat_seg_0037.npy
6,cat_seg_0038.npy
6,cat_seg_0039.npy
6,cat_seg_0040.npy
6,cat_seg_0041.npy
6,cat_seg_0042.npy
6,cat_seg_0043.npy
6,cat_seg_0044.npy
6,cat_seg_0045.npy
6,cat_seg_0046.npy
6,cat_seg_0047.npy
6,cat_seg_0048.npy
6,cat_seg_0049.npy
6,cat_seg_0050.npy
6,cat_seg_0051.npy
6,cat_seg_0052.npy
6,cat_seg_0053.npy
6,cat_seg_0054.npy
6,cat_seg_0055.npy
6,cat_seg_0056.npy
6,cat_seg_0057.npy
6,cat_seg_0058.npy
6,cat_seg_0059.npy
6,cat_seg_0060.npy
6,cat_seg_0061.npy
6,cat_seg_0062.npy
6,cat_seg_0063.npy
6,cat_seg_0064.npy
6,cat_seg_0065.npy
6,cat_seg_0066.npy
6,cat_seg_0067.npy
6,cat_seg_0068.npy
6,cat_seg_0069.npy
6,cat_seg_0070.npy
6,cat_seg_0071.npy
6,cat_seg_0072.npy
6,cat_seg_0073.npy
6,cat_seg_0074.npy
6,cat_seg_0075.npy
6,cat_seg_0076.npy
6,cat_seg_0077.npy
6,cat_seg_0078.npy
6,cat_seg_0079.npy
6,cat_seg_0080.npy
6,cat_seg_0081.npy
6,cat_seg_0082.npy
6,cat_seg_0083.npy
6,cat_seg_0084.npy
6,cat_seg_0085.npy
6,cat_seg_0086.npy
6,cat_seg_0087.npy
6,cat_seg_0088.npy
6,cat_seg_0089.npy
6,cat_seg_0090.npy
6,cat_seg_0091.npy
6,cat_seg_0092.npy
6,cat_seg_0093.npy
6,cat_seg_0094.npy
6,cat_seg_0095.npy
6,cat_seg_0096.npy
6,cat_seg_0097.npy
6,cat_seg_0098.npy
6,cat_seg_0099.npy
6,cat_seg_0100.npy
6,cat_seg_0101.npy
6,cat_seg_0102.npy
6,cat_seg_0103.npy
6,cat_seg_0104.npy
6,cat_seg_0105.npy
6,cat_seg_0106.npy
6,cat_seg_0107.npy
7,bottle_seg_0000.npy
7,bottle_seg_0001.npy
7,bottle_seg_0002.npy
7,bottle_seg_0003.npy
7,bottle_seg_0004.npy
7,bottle_seg_0005.npy
7,bottle_seg_0006.npy
7,bottle_seg_0007.npy
7,bottle_seg_0008.npy
7,bottle_seg_0009.npy
7,bottle_seg_0010.npy
7,bottle_seg_0011.npy
7,bottle_seg_0012.npy
7,bottle_seg_0013.npy
7,bottle_seg_0014.npy
7,bottle_seg_0015.npy
7,bottle_seg_0016.npy
7,bottle_seg_0017.npy
7,bottle_seg_0018.npy
7,bottle_seg_0019.npy
7,bottle_seg_0020.npy
7,bottle_seg_0021.npy
7,bottle_seg_0022.npy
7,bottle_seg_0023.npy
7,bottle_seg_0024.npy
7,bottle_seg_0025.npy
7,bottle_seg_0026.npy
7,bottle_seg_0027.npy
7,bottle_seg_0028.npy
7,bottle_seg_0029.npy
7,bottle_seg_0030.npy
7,bottle_seg_0031.npy
7,bottle_seg_0032.npy
7,bottle_seg_0033.npy
7,bottle_seg_0034.npy
7,bottle_seg_0035.npy
7,bottle_seg_0036.npy
7,bottle_seg_0037.npy
7,bottle_seg_0038.npy
7,bottle_seg_0039.npy
7,bottle_seg_0040.npy
7,bottle_seg_0041.npy
7,bottle_seg_0042.npy
7,bottle_seg_0043.npy
7,bottle_seg_0044.npy
7,bottle_seg_0045.npy
7,bottle_seg_0046.npy
7,bottle_seg_0047.npy
7,bottle_seg_0048.npy
7,bottle_seg_0049.npy
7,bottle_seg_0050.npy
7,bottle_seg_0051.npy
7,bottle_seg_0052.npy
7,bottle_seg_0053.npy
7,bottle_seg_0054.npy
7,bottle_seg_0055.npy
7,bottle_seg_0056.npy
7,bottle_seg_0057.npy
7,bottle_seg_0058.npy
7,bottle_seg_0059.npy
7,bottle_seg_0060.npy
7,bottle_seg_0061.npy
7,bottle_seg_0062.npy
7,bottle_seg_0063.npy
7,bottle_seg_0064.npy
7,bottle_seg_0065.npy
7,bottle_seg_0066.npy
7,bottle_seg_0067.npy
7,bottle_seg_0068.npy
7,bottle_seg_0069.npy
7,bottle_seg_0070.npy
7,bottle_seg_0071.npy
7,bottle_seg_0072.npy
7,bottle_seg_0073.npy
7,bottle_seg_0074.npy
7,bottle_seg_0075.npy
7,bottle_seg_0076.npy
7,bottle_seg_0077.npy
7,bottle_seg_0078.npy
7,bottle_seg_0079.npy
7,bottle_seg_0080.npy
7,bottle_seg_0081.npy
7,bottle_seg_0082.npy
7,bottle_seg_0083.npy
7,bottle_seg_0084.npy
7,bottle_seg_0085.npy
7,bottle_seg_0086.npy
7,bottle_seg_0087.npy
7,bottle_seg_0088.npy
7,bottle_seg_0089.npy
7,bottle_seg_0090.npy
7,bottle_seg_0091.npy
7,bottle_seg_0092.npy
7,bottle_seg_0093.npy
7,bottle_seg_0094.npy
7,bottle_seg_0095.npy
7,bottle_seg_0096.npy
7,bottle_seg_0097.npy
7,bottle_seg_0098.npy
7,bottle_seg_0099.npy
7,bottle_seg_0100.npy
7,bottle_seg_0101.npy
7,bottle_seg_0102.npy
7,bottle_seg_0103.npy
7,bottle_seg_0104.npy
7,bottle_seg_0105.npy
7,bottle_seg_0106.npy
7,bottle_seg_0107.npy
